username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mr_jospinchrist;2016/06/13;0;1;"" Excuse my charisma. Vodka with spritzer " @LilTunechi";;@LilTunechi;;"742506110435872768";https://twitter.com/mr_jospinchrist/status/742506110435872768
northwave_onair;2016/06/13;0;0;"「YYY」 DJやついいちろう×いとうせいこう×いつか (http://Charisma.com ) 08:54　 [YouTube: http://bit.ly/253bCpU ] #northwave";;;#northwave;"742505658533044229";https://twitter.com/northwave_onair/status/742505658533044229
north_wave;2016/06/13;0;0;"「YYY」 DJやついいちろう×いとうせいこう×いつか (http://Charisma.com ) #nwave #nowplaying";;;#nwave #nowplaying;"742505426793566208";https://twitter.com/north_wave/status/742505426793566208
charisma_bros;2016/06/13;0;0;"マ「…来い。ククール…」 ク「…あ、兄貴…マジで言ってんの？…いいのか？オレ手加減出来な…」 マ「手加減など無用だ。…忘れさせろ…全てを（ツツ…と弟の頬を撫でる）」 ク「…ッ！兄貴っ！！（ガバッ！）」 ク「…みたいな薄い本ないですか？下さい（真顔）」 マ「…薄い本とは何だ？」";;;;"742504359192231936";https://twitter.com/charisma_bros/status/742504359192231936
ciaranhockey61;2016/06/13;0;2;"@JohnPrus ur charisma is excused";Phalanx, NJ;@JohnPrus;;"742504276874960896";https://twitter.com/ciaranhockey61/status/742504276874960896
ThompsonRyanM;2016/06/13;0;0;"Why intelligence, talent and charisma are vastly overrated http://nyp.st/28nAMil  via @nypost";;@nypost;;"742504239482605568";https://twitter.com/ThompsonRyanM/status/742504239482605568
JffThchr;2016/06/13;0;0;"Kinda feels like #apple has lost its natural charisma it used to have at their keynotes #WWDC2016";Idylwood, VA;;#apple #WWDC2016;"742503957927448580";https://twitter.com/JffThchr/status/742503957927448580
yudhabhara;2016/06/13;0;0;"Sudah bisa ditebak kan? Pagi2 gini udah di polres… (w/ Angga, charisma, & 2 others at POLRESTA BEKASI) — https://path.com/p/Uflis ";Lemahabang, Indonesia;;;"742503849441689600";https://twitter.com/yudhabhara/status/742503849441689600
Bubba_Charisma;2016/06/13;0;1;"https://twitter.com/bigbucksken/status/742501704281755652 …";;;;"742503555412545537";https://twitter.com/Bubba_Charisma/status/742503555412545537
Charisma__2015;2016/06/13;0;0;"قال رسول الله صلى الله عليه وسلم: «يا عبد الله، لا تكن مثل فلان؛ كان يقوم الليل فترك قيام الليل» -- حديث صحيح #قيام_الليل #hadith";;;# #hadith;"742503472772177922";https://twitter.com/Charisma__2015/status/742503472772177922
arasa_matome;2016/06/13;0;0;"感覚ピエロ、http://Charisma.com 、ルーカス・グラハム……アラサーの葛藤を描く注目アーティスト4選 - リアルサウンド http://goo.gl/kpRBSh http://realsound.jp/2016/06/post-7757.html …";;;;"742503359916048384";https://twitter.com/arasa_matome/status/742503359916048384
charisma_news;2016/06/13;1;0;"@DrMichaelLBrown: Right and wrong reactions to the tragic #OrlandoShooting http://bit.ly/24LDXf1 ";;@DrMichaelLBrown;#OrlandoShooting;"742503090633351169";https://twitter.com/charisma_news/status/742503090633351169
Bubba_Charisma;2016/06/13;0;0;"Bro I'm fucking dead bro https://twitter.com/girlhefunny/status/740984281355407365 …";;;;"742502959477448705";https://twitter.com/Bubba_Charisma/status/742502959477448705
Charisma_Elf;2016/06/13;0;2;"カリスマエルフ（水素入り）のホモ率は37％です。隠してはいけません。。ちなみにあなたの周りであなたことを好きな男性は67人です。ウホッ♂♂ #donndakehomotta https://shindanmaker.com/189202 ";;;#donndakehomotta;"742502817949044740";https://twitter.com/Charisma_Elf/status/742502817949044740
alotibi_mashal;2016/06/13;0;0;"@Charisma_yami تـــــم لَـًـــكـــ ٥/٥";;@Charisma_yami;;"742502594325696512";https://twitter.com/alotibi_mashal/status/742502594325696512
_Loukoum;2016/06/13;1;3;"Excuse my charisma, vodka with a spritzer";;;;"742502546003140608";https://twitter.com/_Loukoum/status/742502546003140608
