username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2014/02/15;295;409;"Follow @OFA today to see volunteers across the country showing their members of Congress the #CostOfInaction on immigration reform.";;@OFA;#CostOfInaction;"434774039135911937";https://twitter.com/BarackObama/status/434774039135911937
;2014/02/15;379;438;"Explore the new health care options—your wallet may thank you: http://ofa.bo/p7N  #GetCoveredpic.twitter.com/ZYD66Pr0zw";;;#GetCoveredpic;"434757767245488129";https://twitter.com/BarackObama/status/434757767245488129
;2014/02/15;201;340;"Survey: @OFA volunteers are helping get the facts out on getting covered. What questions do you or your friends have?http://ofa.bo/b80 ";;@OFA;;"434744174324109312";https://twitter.com/BarackObama/status/434744174324109312
;2014/02/15;247;359;"If you #GetCovered today, you could see some serious savings: http://ofa.bo/h7l pic.twitter.com/BwWGXqtg9C";;;#GetCovered;"434733757266808832";https://twitter.com/BarackObama/status/434733757266808832
;2014/02/15;221;336;"Volunteers from @OFA are dedicated to helping folks #GetCovered. Help them by answering a few questions: http://ofa.bo/f86 ";;@OFA;#GetCovered;"434726865966608386";https://twitter.com/BarackObama/status/434726865966608386
;2014/02/15;460;647;"Health insurance is a few clicks away: http://ofa.bo/s7C  #GetCoveredpic.twitter.com/ycKXmErm3Z";;;#GetCoveredpic;"434717569870618624";https://twitter.com/BarackObama/status/434717569870618624
;2014/02/14;624;780;""This is something that I'm very committed to. We're going to make sure to get it done, working together." —President Obama #ActOnClimate";;;#ActOnClimate;"434496847927717888";https://twitter.com/BarackObama/status/434496847927717888
;2014/02/14;459;594;""We know that we can innovate and meet this challenge. But we've got to start now. We can't wait." —President Obama #ScienceSaysSo";;;#ScienceSaysSo;"434496049927815168";https://twitter.com/BarackObama/status/434496049927815168
;2014/02/14;286;489;""This cannot be a partisan endeavor ... There has to be a sense of urgency about this." —President Obama";;;;"434495374305144832";https://twitter.com/BarackObama/status/434495374305144832
;2014/02/14;283;447;""Part of the climate action plan that I put forward last summer is designed to protect critical sectors of our economy." —President Obama";;;;"434494445019336704";https://twitter.com/BarackObama/status/434494445019336704
;2014/02/14;458;603;""One thing that is undeniable is that changing temperatures influence drought." —President Obama #ScienceSaysSo";;;#ScienceSaysSo;"434493723448074240";https://twitter.com/BarackObama/status/434493723448074240
;2014/02/14;418;583;""What happens here matters to every working American, right down to the food that you put on your table." —President Obama";;;;"434492845831909377";https://twitter.com/BarackObama/status/434492845831909377
;2014/02/14;508;580;""California is living through some of its driest years in a century." —President Obama";;;;"434492204627677184";https://twitter.com/BarackObama/status/434492204627677184
;2014/02/14;340;380;"WATCH: President Obama is speaking in Fresno, California, to discuss efforts to respond to the severe drought. http://ofa.bo/f7a ";;;;"434491348591198208";https://twitter.com/BarackObama/status/434491348591198208
;2014/02/14;236;387;"We want to hear what you're hearing about the new health care law. Take this quick survey: http://ofa.bo/r7H ";;;;"434462778917539840";https://twitter.com/BarackObama/status/434462778917539840
;2014/02/14;835;906;"For Valentine's Day: "Man with a new, healthy heart says Obamacare saved his life" http://ofa.bo/a76  #GetCovered";;;#GetCovered;"434441879807995904";https://twitter.com/BarackObama/status/434441879807995904
;2014/02/14;209;419;"This is a health care love story: How newlyweds Amanda and Solomon got covered. http://ofa.bo/e6w  #ThisIsWhypic.twitter.com/JXRbY8bAPb";;;#ThisIsWhypic;"434422137210671104";https://twitter.com/BarackObama/status/434422137210671104
;2014/02/14;192;343;"Affordable health insurance plans are just a click away: http://ofa.bo/d6m ";;;;"434410658977681408";https://twitter.com/BarackObama/status/434410658977681408
;2014/02/14;461;630;""It isn’t a Democrat or Republican issue ... It’s a health care issue." Support for health care reform is bipartisan: http://ofa.bo/t7I ";;;;"434403162615603200";https://twitter.com/BarackObama/status/434403162615603200
;2014/02/14;196;333;"Make sure you're covered to start March: http://ofa.bo/e6x  #GetCoveredpic.twitter.com/Xxr7QIPh3I";;;#GetCoveredpic;"434394510458507264";https://twitter.com/BarackObama/status/434394510458507264
;2014/02/14;13759;20225;"Here's the truth: @MichelleObama is still the best Valentine.pic.twitter.com/Qx8T4Izxqs";;@MichelleObama;;"434371604651327488";https://twitter.com/BarackObama/status/434371604651327488
;2014/02/14;3646;3707;""When women succeed, America succeeds." —President Obama";;;;"434354878672949249";https://twitter.com/BarackObama/status/434354878672949249
;2014/02/14;581;800;""There's too much to do, and America does not believe in standing still." —President Obama";;;;"434354063941976064";https://twitter.com/BarackObama/status/434354063941976064
;2014/02/14;1166;1203;""The single most important thing that we have to do ... is make sure that there is opportunity for every single person." —President Obama";;;;"434353556632514562";https://twitter.com/BarackObama/status/434353556632514562
;2014/02/14;157;296;"LIVE: President Obama is speaking at the House Democratic Issues Conference. Tune in: http://ofa.bo/a74 ";;;;"434352264237424640";https://twitter.com/BarackObama/status/434352264237424640
;2014/02/14;1010;1278;"Some fun for your Valentine's Day: @AdorableCareAct. #FF http://ofa.bo/f7W pic.twitter.com/phdH7adhqM";;@AdorableCareAct;#FF;"434349424639111168";https://twitter.com/BarackObama/status/434349424639111168
;2014/02/13;39866;25085;"Tomorrow: @HouseOfCards. No spoilers, please.";;@HouseOfCards;;"434108103789793281";https://twitter.com/BarackObama/status/434108103789793281
;2014/02/13;293;435;"Before the Affordable Care Act, access to health care could be a gamble: http://ofa.bo/c6U  #TBT";;;#TBT;"434072461236113408";https://twitter.com/BarackObama/status/434072461236113408
;2014/02/13;456;510;"The March 1st deadline is approaching. #GetCovered today: http://ofa.bo/q7A pic.twitter.com/1kUfqoyd8G";;;#GetCovered;"434048496715309056";https://twitter.com/BarackObama/status/434048496715309056
;2014/02/13;413;449;""3.3 Million Signed Up for Obamacare, Young People Surge" More from @NBCNews: http://ofa.bo/q77 ";;@NBCNews;;"434025388537159680";https://twitter.com/BarackObama/status/434025388537159680
;2014/02/13;270;415;"Cherlene's pre-existing condition meant her old health premium was $600 a month. Now, it's less than $100: http://ofa.bo/q75  #ThisIsWhy";;;#ThisIsWhy;"434007970444095488";https://twitter.com/BarackObama/status/434007970444095488
;2014/02/13;241;494;"It's time to get shopping: http://ofa.bo/g6i ";;;;"433987823180328960";https://twitter.com/BarackObama/status/433987823180328960
;2014/02/12;585;945;"The deadline to enter is today. This is your chance: http://ofa.bo/d6N pic.twitter.com/uQdMszdlRy";;;;"433787578433536001";https://twitter.com/BarackObama/status/433787578433536001
;2014/02/12;2472;3906;"Happy birthday, #16.pic.twitter.com/3WbGsjLjKC";;;#16;"433763659106353152";https://twitter.com/BarackObama/status/433763659106353152
;2014/02/12;416;803;"Today is the last day to enter. http://ofa.bo/f5p pic.twitter.com/Tohf85E3cR";;;;"433748581363638272";https://twitter.com/BarackObama/status/433748581363638272
;2014/02/12;371;417;"Congress is hurting job-seekers and their families. These are their stories: http://ofa.bo/g6T  #RenewUI";;;#RenewUI;"433734324676866048";https://twitter.com/BarackObama/status/433734324676866048
;2014/02/12;229;392;"Opportunity knocks. It's the last day to enter for a chance to meet the President:http://ofa.bo/g5m ";;;;"433721550781419520";https://twitter.com/BarackObama/status/433721550781419520
;2014/02/12;507;511;"Could you live on the current minimum wage? Find out: http://ofa.bo/r5K  #RaiseTheWage";;;#RaiseTheWage;"433711228104351745";https://twitter.com/BarackObama/status/433711228104351745
