username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
globalnews;2016/06/23;1;1;"#Brexit update: British pound stumbles 6% with narrow remain win in Newscastle, leave win in Sunderland http://glbn.ca/8FJkKT ";;;#Brexit;"746130716057047040";https://twitter.com/globalnews/status/746130716057047040
johnvanreenen;2016/06/23;1;1;"Who wants #Brexit? Trump & Putin! It can't be good..... http://nym.ag/28QIoQZ ";;;#Brexit;"746130715574697988";https://twitter.com/johnvanreenen/status/746130715574697988
CF_RojasG;2016/06/23;1;1;"Empezó el conteo del Brexit. Acá los resultados en directo http://www.thetimes.co.uk/article/eu-referendum-follow-the-results-live-np32xpkh5?shareToken=e30af2e153b96ca70e4953d0ddd67059 …";;;;"746129198532657152";https://twitter.com/CF_RojasG/status/746129198532657152
CaitlinMilazzo;2016/06/23;6;1;"Broxbourne- Forecast #Brexit vote 63%, UKIP 2014 EP vote 41.4, Actual vote share 66% #EURef";;;#Brexit #EURef;"746130447579611136";https://twitter.com/CaitlinMilazzo/status/746130447579611136
digitalhen;2016/06/23;3474;4291;"Non-Brits tweeting about #brexit: you need this. pic.twitter.com/rlObCi5OSq";;;#brexit;"746117677442301953";https://twitter.com/digitalhen/status/746117677442301953
themuffinmaster;2016/06/23;0;0;"Exactly how did the US export this or are speaking for yourself or federal government #Brexit https://twitter.com/joannakuebler/status/746128436431728641 …";;;#Brexit;"746130714786140160";https://twitter.com/themuffinmaster/status/746130714786140160
RikerGoogling;2016/06/23;382;462;"can the brexit breed with humans";;;;"746117752029536258";https://twitter.com/RikerGoogling/status/746117752029536258
LondonLeave;2016/06/23;7;2;"Odds on Brexit - 6/4 (was 6-1 earlier today)";;;;"746130085221142528";https://twitter.com/LondonLeave/status/746130085221142528
TelePolitics;2016/06/23;83;48;"#EURefResults: Swindon votes to #Leave with a voter turnout of 75.8% http://www.telegraph.co.uk/news/2016/06/23/eu-referendum-will-it-be-brexit-exit-poll-and-results-live/ …pic.twitter.com/AgsIDZ1KG8";;;#EURefResults #Leave;"746130130075000837";https://twitter.com/TelePolitics/status/746130130075000837
juanrallo;2016/06/23;255;175;"Con Brexit o sin él, Europa debería pensar en estructura de gobierno más descentralizadas y adaptadas a las preferencias de sus ciudadanos";;;;"746130220919439360";https://twitter.com/juanrallo/status/746130220919439360
juanrallo;2016/06/23;255;175;"Con Brexit o sin él, Europa debería pensar en estructura de gobierno más descentralizadas y adaptadas a las preferencias de sus ciudadanos";;;;"746130220919439360";https://twitter.com/juanrallo/status/746130220919439360
Stadhouder_NL;2016/06/23;0;1;""Kinders, het was een stormachtige nacht toen de Europese Unie uiteenviel, zelf zat ik achter mijn laptop het nieuws te volgen..." #Brexit";;;#Brexit;"746130713905405952";https://twitter.com/Stadhouder_NL/status/746130713905405952
GlobalNational;2016/06/23;0;1;"#Brexit update: British pound stumbles 6% with narrow remain win in Newscastle, leave win in Sunderland http://glbn.ca/T0aw3y ";;;#Brexit;"746130713322360832";https://twitter.com/GlobalNational/status/746130713322360832
20m;2016/06/23;14;14;"El #Bremain' arrasa en #Gibraltar con más del 95% de votos http://www.20minutos.es/noticia/2780873/0/gibraltar-vota-permanencia-ue-bremain-brexit/#xtor=AD-15&xts=467263 … #Brexit pic.twitter.com/WOoacvioYO";;;#Bremain #Gibraltar #xtor #Brexit;"746122272830742528";https://twitter.com/20m/status/746122272830742528
ActualidadRT;2016/06/23;136;45;"#ÚLTIMAHORA Se desplome la libra esterlina tras los votos a favor del 'brexit' http://es.rt.com/4iyn ";;;#;"746127823098748932";https://twitter.com/ActualidadRT/status/746127823098748932
JessGrose;2016/06/23;6;6;"I want all my Brexit commentary to be delivered by Noel Gallagher http://www.slate.com/blogs/moneybox/2016/06/23/brexit_remain_voters_are_more_likely_to_prefer_blur_to_oasis.html?wpsrc=sh_all_dt_tw_top …";;;;"746130712332492800";https://twitter.com/JessGrose/status/746130712332492800
RikerGoogling;2016/06/23;676;800;"are the brexit hostile";;;;"746114870374891520";https://twitter.com/RikerGoogling/status/746114870374891520
minefornothing;2016/06/23;61;29;"REMAIN CAMPAIGN SOURCE: WALES MAY HAVE VOTED FOR LEAVE #Brexit";;;#Brexit;"746128030825746432";https://twitter.com/minefornothing/status/746128030825746432
carlodaverona;2016/06/23;0;0;"#Brexit, #Farage: è un testa a testa. #Leave #Remain @secolotrentino";;@secolotrentino;#Brexit #Farage #Leave #Remain;"746130711917240320";https://twitter.com/carlodaverona/status/746130711917240320
bennbanasik;2016/06/23;0;0;"OL @billshortenmp on Australia's response to possible #Brexit "We're solid" pic.twitter.com/vLP6baZCVw";;@billshortenmp;#Brexit;"746130711292219392";https://twitter.com/bennbanasik/status/746130711292219392
Honolulu_Trader;2016/06/23;2;1;"Are Longs Trapped ? $SPY $QQQ $IWM $XLF $AAPL #Brexit pic.twitter.com/wPMrXXJOPk";;;#Brexit;"746130711044726785";https://twitter.com/Honolulu_Trader/status/746130711044726785
MisterMetokur;2016/06/23;28;55;"Full map isn't working for me at the moment but here are more results. #Brexit pic.twitter.com/d9AJFWQluu";;;#Brexit;"746130607080640512";https://twitter.com/MisterMetokur/status/746130607080640512
chrislhayes;2016/06/23;83;388;"As minutes tick by, I'm discovering I have extremely strong feelings about #Brexit!";;;#Brexit;"746130309083762688";https://twitter.com/chrislhayes/status/746130309083762688
Chamyzo_13;2016/06/23;1;1;"¿No tendríamos que votar todos los europeos en el #Brexit?";;;#Brexit;"746130710210187264";https://twitter.com/Chamyzo_13/status/746130710210187264
BC1;2016/06/23;0;0;"#Brexit update: British pound stumbles 6% with narrow remain win in Newscastle, leave win in Sunderland http://glbn.ca/6XGFd1 ";;;#Brexit;"746130710105305088";https://twitter.com/BC1/status/746130710105305088
RGRANTAlRE;2016/06/23;0;0;"i'm gonna go into college tomorrow i miss, seeing people and i'm gonna need to cry about brexit";;;;"746130709895651328";https://twitter.com/RGRANTAlRE/status/746130709895651328
greta;2016/06/23;135;139;"Current #Brexit tally pic.twitter.com/CmtSPW4vAC";;;#Brexit;"746127516050460672";https://twitter.com/greta/status/746127516050460672
EricBuscher1;2016/06/23;0;3;"Trump and Brexit. I've said it before. Democracy doesn't work.";;;;"746130709681680384";https://twitter.com/EricBuscher1/status/746130709681680384
kenvern7;2016/06/23;0;0;"Most exciting trading day at work so far...and its only been an hour. #brexit";Melbourne, Victoria;;#brexit;"746130709518000128";https://twitter.com/kenvern7/status/746130709518000128
crazybourse_fr;2016/06/23;1;1;"Economie:Référendum sur le Brexit: dépouillement en cours, premi -> http://bit.ly/28SsjPA  #boursepic.twitter.com/lkj9Atgxne";;;#boursepic;"746130262669557762";https://twitter.com/crazybourse_fr/status/746130262669557762
mylutterworth;2016/06/23;0;1;"#VoteLeave #brexit If #london let us down then I think we need another #referendum to leave them. Let's go it alone.";;;#VoteLeave #brexit #london #referendum;"746130708939350016";https://twitter.com/mylutterworth/status/746130708939350016
Harry_J_Fisher;2016/06/23;0;0;"#Brexit currently has a 0.7% lead in total.";;;#Brexit;"746130708847038464";https://twitter.com/Harry_J_Fisher/status/746130708847038464
Planet_Danes;2016/06/23;0;0;"Swindon: za izstop iz EU slabih 55 odstotkov volivcev, za obstanek dobrih 45 odstotkov. http://www.planet.si/?id=123980  #brexit";;;#brexit;"746130708687634433";https://twitter.com/Planet_Danes/status/746130708687634433
